ts_code,symbol,end_date,ann_date,update_flag,version_index,n_versions_in_period,same_day_version_count,type,type_order,p_change_min,p_change_max,net_profit_min,net_profit_max,interval_class,first_ann_date,prev_ann_date,prev_update_flag,prev_type,has_later_version,source_fetched_at,version_evidence_class,pit_conclusion
000558.SZ,sz.000558,20190930,2019-08-26,0,1,1,1,首亏,-4,-456.21,-405.32,-7000.0,-6000.0,valid,2019-08-26,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000558.SZ,sz.000558,20191231,2019-10-31,1,1,2,1,扭亏,3,-60.33,-30.88,-9800.0,-8000.0,valid,2019-10-31,,,,True,2026-09-09T13:51:52,multi_version_snapshot,as_fetched_version_chain_available；快照保留了多版本行（ann_date/update_flag 排序可复现），可作修订比较的线索；但快照抓取于 2026-09-09，字段值是否为公告当时原值无独立证据，因此该组只具『版本存在性与顺序』证据，不具完整 PIT 证据
000558.SZ,sz.000558,20191231,2020-01-18,0,2,2,1,扭亏,3,140.9009,152.3531,2500.0,3200.0,valid,2019-10-31,2019-10-31,1,扭亏,False,2026-09-09T13:51:52,multi_version_snapshot,as_fetched_version_chain_available；快照保留了多版本行（ann_date/update_flag 排序可复现），可作修订比较的线索；但快照抓取于 2026-09-09，字段值是否为公告当时原值无独立证据，因此该组只具『版本存在性与顺序』证据，不具完整 PIT 证据
000558.SZ,sz.000558,20200331,2020-04-15,0,1,1,1,续亏,-3,40.91,60.6,-1800.0,-1200.0,valid,2020-04-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000558.SZ,sz.000558,20200630,2020-04-29,0,1,1,1,续亏,-3,13.36,36.16,-3800.0,-2800.0,valid,2020-04-29,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000558.SZ,sz.000558,20200930,2020-08-26,0,1,1,1,续亏,-3,41.77,58.41,-3500.0,-2500.0,valid,2020-08-26,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000558.SZ,sz.000558,20201231,2020-10-29,0,1,1,1,首亏,-4,-445.76,-368.93,-9000.0,-7000.0,valid,2020-10-29,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000559.SZ,sz.000559,20200331,2020-04-15,0,1,1,1,预减,-2,-65.0,-55.0,7800.0,9900.0,valid,2020-04-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000560.SZ,sz.000560,20180930,2018-10-13,0,1,1,1,预增,4,916.7,1046.49,47000.0,53000.0,valid,2018-08-30,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000560.SZ,sz.000560,20181231,2018-10-18,1,1,2,1,预增,4,,,,,missing,2018-10-18,,,,True,2026-09-09T13:51:52,multi_version_snapshot,as_fetched_version_chain_available；快照保留了多版本行（ann_date/update_flag 排序可复现），可作修订比较的线索；但快照抓取于 2026-09-09，字段值是否为公告当时原值无独立证据，因此该组只具『版本存在性与顺序』证据，不具完整 PIT 证据
000560.SZ,sz.000560,20181231,2019-01-30,0,2,2,1,预增,4,724.52,805.47,60100.0,66000.0,valid,2018-10-18,2018-10-18,1,预增,False,2026-09-09T13:51:52,multi_version_snapshot,as_fetched_version_chain_available；快照保留了多版本行（ann_date/update_flag 排序可复现），可作修订比较的线索；但快照抓取于 2026-09-09，字段值是否为公告当时原值无独立证据，因此该组只具『版本存在性与顺序』证据，不具完整 PIT 证据
000560.SZ,sz.000560,20200331,2020-04-15,0,1,1,1,首亏,-4,-198.31,-172.51,-20200.0,-14900.0,valid,2020-04-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000560.SZ,sz.000560,20200630,2020-07-15,1,1,1,1,预减,-2,-92.12,-88.19,3000.0,4500.0,valid,2020-07-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000560.SZ,sz.000560,20200930,2020-10-15,0,1,1,1,预减,-2,-65.69,-50.09,22000.0,32000.0,valid,2020-10-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000561.SZ,sz.000561,20190331,2019-04-13,0,1,1,1,续亏,-3,0.7075,37.289,-1900.0,-1200.0,valid,2019-04-13,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000561.SZ,sz.000561,20190630,2019-07-13,0,1,1,1,预减,-2,-88.9157,-84.885,220.0,300.0,valid,2019-07-13,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000561.SZ,sz.000561,20200331,2020-04-15,0,1,1,1,续亏,-3,-262.22,-167.48,-6500.0,-4800.0,valid,2020-04-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000561.SZ,sz.000561,20200630,2020-07-15,0,1,1,1,预增,4,199.82,274.77,800.0,1000.0,valid,2020-07-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000563.SZ,sz.000563,20190331,2019-04-03,0,1,1,1,预增,4,97.75,97.75,24190.0,24190.0,point,2019-04-03,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000563.SZ,sz.000563,20190630,2019-07-03,0,1,1,1,预增,4,70.45,70.45,34787.0,34787.0,point,2019-07-03,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000563.SZ,sz.000563,20190930,2019-10-10,0,1,1,1,预增,4,94.32,94.32,45914.0,45914.0,point,2019-10-10,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000563.SZ,sz.000563,20191231,2020-01-04,0,1,1,1,预增,4,81.4,81.4,57953.0,57953.0,point,2020-01-04,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000564.SZ,sz.000564,20180930,2018-10-13,0,1,1,1,略减,-1,-37.1049,-17.7525,65000.0,85000.0,valid,2018-10-13,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000564.SZ,sz.000564,20181231,2019-01-31,0,1,1,1,略减,-1,-46.98,-20.47,75000.0,112500.0,valid,2019-01-31,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000564.SZ,sz.000564,20190331,2019-04-15,0,1,1,1,首亏,-4,-180.25,-153.5,-15000.0,-10000.0,valid,2019-04-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000564.SZ,sz.000564,20190630,2019-07-15,0,1,1,1,预减,-2,-99.76,-97.62,100.0,1000.0,valid,2019-07-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000564.SZ,sz.000564,20190930,2019-10-15,0,1,1,1,首亏,-4,-115.6356,-110.4238,-12000.0,-8000.0,valid,2019-10-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000564.SZ,sz.000564,20191231,2020-01-23,0,1,1,1,首亏,-4,-355.7558,-231.1568,-195000.0,-100000.0,valid,2020-01-23,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000564.SZ,sz.000564,20200331,2020-04-15,0,1,1,1,续亏,-3,-148.63,-59.83,-28000.0,-18000.0,valid,2020-04-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000564.SZ,sz.000564,20200630,2020-07-15,0,1,1,1,首亏,-4,-4975.9501,-2968.2059,-17000.0,-10000.0,valid,2020-07-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000564.SZ,sz.000564,20200930,2020-10-15,0,1,1,1,续亏,-3,-145.9684,-53.7303,-24000.0,-15000.0,valid,2020-10-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000565.SZ,sz.000565,20190930,2019-08-21,1,1,1,1,预增,4,39.4,57.1,6300.0,7100.0,valid,2019-08-21,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000565.SZ,sz.000565,20191231,2020-01-22,0,1,1,1,预增,4,40.0,60.0,6331.0,7236.0,valid,2020-01-22,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000565.SZ,sz.000565,20200331,2020-04-07,0,1,1,1,预减,-2,-86.98,-82.65,150.0,200.0,valid,2020-04-07,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000566.SZ,sz.000566,20181231,2019-01-31,0,1,1,1,预增,4,50.0,100.0,12994.0,17325.0,valid,2019-01-31,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000566.SZ,sz.000566,20200331,2020-04-15,0,1,1,1,首亏,-4,-287.0,-240.0,-13500.0,-10100.0,valid,2020-04-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000566.SZ,sz.000566,20200630,2020-07-11,0,1,1,1,预减,-2,-51.0,-26.0,4000.0,6000.0,valid,2020-07-11,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000566.SZ,sz.000566,20200930,2020-10-15,0,1,1,1,预减,-2,-87.82,-82.13,1500.0,2200.0,valid,2020-10-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000567.SZ,sz.000567,20181231,2019-01-30,0,1,1,1,预增,4,22.84,84.25,9000.0,13500.0,valid,2019-01-30,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000567.SZ,sz.000567,20190630,2019-07-15,0,1,1,1,预增,4,68.24,127.62,8500.0,11500.0,valid,2019-07-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000567.SZ,sz.000567,20190930,2019-10-15,0,1,1,1,预增,4,89.93,116.12,14500.0,16500.0,valid,2019-10-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000570.SZ,sz.000570,20190331,2019-04-11,0,1,1,1,预减,-2,-82.37,-73.55,200.0,300.0,valid,2019-04-11,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000570.SZ,sz.000570,20191231,2020-01-18,0,1,1,1,预减,-2,-67.75,-59.69,2000.0,2500.0,valid,2020-01-18,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000570.SZ,sz.000570,20200930,2020-10-15,0,1,1,1,预增,4,84.42,99.38,3700.0,4000.0,valid,2020-10-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000571.SZ,sz.000571,20180930,2018-10-13,0,1,1,1,首亏,-4,-125.862,-121.2981,-1700.0,-1400.0,valid,2018-10-13,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000571.SZ,sz.000571,20181231,2019-01-31,0,1,1,1,首亏,-4,-3840.0,-3372.0,-80000.0,-70000.0,valid,2019-01-31,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000571.SZ,sz.000571,20190331,2019-04-13,0,1,1,1,首亏,-4,-330.0,-292.0,-4200.0,-3500.0,valid,2019-04-13,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000571.SZ,sz.000571,20190630,2019-07-13,0,1,1,1,首亏,-4,-403.0,-342.0,-10000.0,-8000.0,valid,2019-07-13,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000571.SZ,sz.000571,20190930,2019-10-12,0,1,1,1,续亏,-3,-497.0,-437.0,-10000.0,-9000.0,valid,2019-10-12,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000571.SZ,sz.000571,20191231,2020-01-21,0,1,1,1,续亏,-3,37.0,58.0,-55000.0,-37000.0,valid,2020-01-21,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000571.SZ,sz.000571,20200331,2020-04-15,0,1,1,1,续亏,-3,-53.0,-15.0,-4800.0,-3600.0,valid,2020-04-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
000571.SZ,sz.000571,20200630,2020-07-14,0,1,1,1,续亏,-3,29.0,43.0,-6000.0,-4800.0,valid,2020-07-14,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
